elevation;latitude;longitude;speedD;speedE;speedN;timestamp;run;tf_id;device;athlete;start_date;activity_id;activity_name;type;sport;discipline;discipline_from_name;sport_from_name;run_athlete;run_date_athlete;speed_kmh
506.905;-54.719788;-67.9763963;3.267;1.419;-14.933;20240907T152356800000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;55.26684
506.494;-54.7198016;-67.9763943;3.382;1.241;-15.221;20240907T152356900000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;56.3094
506.06;-54.719815;-67.9763926;3.507;1.039;-15.093;20240907T152357000000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;55.90764
505.63;-54.7198284;-67.9763924;3.612;0.215;-15.041;20240907T152357100000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;55.69236
505.34;-54.7198419;-67.9763951;3.516;-1.311;-14.929;20240907T152357200000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;55.41624
505.154;-54.7198563;-67.9763992;3.299;-2.275;-15.419;20240907T152357300000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;57.35232
504.835;-54.7198697;-67.9764034;3.279;-2.614;-14.986;20240907T152357400000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;56.02212
504.539;-54.7198827;-67.9764078;3.231;-2.743;-14.57;20240907T152357500000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;54.62604
504.179;-54.7198961;-67.9764117;3.277;-2.623;-14.881;20240907T152357600000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;55.66212
503.744;-54.7199094;-67.9764152;3.413;-2.402;-15.037;20240907T152357700000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;56.17944
503.404;-54.7199232;-67.9764173;3.405;-1.503;-15.295;20240907T152357800000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;56.66868
503.118;-54.7199369;-67.9764181;3.328;-0.654;-15.169;20240907T152357900000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;55.9566
502.878;-54.719951;-67.9764169;3.201;0.644;-15.55;20240907T152358000000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;57.20076
502.587;-54.7199654;-67.9764153;3.161;1.018;-15.866;20240907T152358100000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;58.35528
502.246;-54.7199797;-67.9764138;3.194;0.937;-15.928;20240907T152358200000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;58.57956
501.939;-54.7199937;-67.9764122;3.177;1.064;-15.739;20240907T152358300000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;57.93012
501.614;-54.7200076;-67.9764115;3.185;0.546;-15.481;20240907T152358400000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;56.93292
501.334;-54.7200219;-67.9764113;3.135;0.255;-15.749;20240907T152358500000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;57.816
501.117;-54.7200366;-67.9764122;3.005;-0.331;-16.122;20240907T152358600000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;59.0508
500.83;-54.7200509;-67.9764132;2.986;-0.55;-15.95;20240907T152358700000;5;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;5AS2 Athlete2;52024-09-07AS2 Athlete2;58.45104
651.306;-54.716002;-67.975414;2.033;3.336;-7.792;20240907T154220600000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;31.3794
651.107;-54.716009;-67.9754083;2.028;3.599;-7.759;20240907T154220700000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;31.64472
650.83;-54.7160162;-67.975403;2.15;3.399;-8.012;20240907T154220800000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;32.27328
650.515;-54.7160236;-67.9753979;2.308;3.219;-8.257;20240907T154220900000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;32.96844
650.195;-54.7160309;-67.9753942;2.447;2.497;-8.275;20240907T154221000000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;32.33952
649.903;-54.7160393;-67.9753919;2.525;1.741;-9.098;20240907T154221100000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;34.56396
649.521;-54.7160473;-67.9753898;2.715;1.31;-9.048;20240907T154221200000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;34.3332
649.132;-54.7160551;-67.9753884;2.883;0.856;-8.857;20240907T154221300000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;33.67332
648.827;-54.7160629;-67.9753891;2.911;-0.083;-8.726;20240907T154221400000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;33.11676
648.577;-54.7160713;-67.9753937;2.867;-2.061;-9.158;20240907T154221500000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;35.33436
648.328;-54.7160792;-67.9753997;2.825;-3.297;-8.861;20240907T154221600000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;35.523
648.114;-54.7160879;-67.9754073;2.741;-4.369;-9.349;20240907T154221700000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.43828
647.828;-54.7160963;-67.9754142;2.758;-4.424;-9.357;20240907T154221800000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.56068
647.508;-54.7161042;-67.9754211;2.817;-4.481;-8.986;20240907T154221900000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.5444
647.11;-54.7161124;-67.9754278;2.966;-4.47;-9.124;20240907T154222000000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.10312
646.614;-54.7161207;-67.9754338;3.217;-4.239;-9.339;20240907T154222100000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.69532
646.193;-54.7161291;-67.975438;3.342;-3.08;-9.413;20240907T154222200000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.62972
645.883;-54.7161381;-67.9754396;3.312;-1.413;-9.853;20240907T154222300000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.76544
645.623;-54.7161467;-67.9754392;3.225;-0.038;-9.71;20240907T154222400000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;36.83376
645.452;-54.7161552;-67.9754362;3.039;1.65;-9.591;20240907T154222500000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;36.70344
645.228;-54.7161637;-67.9754322;2.939;2.398;-9.418;20240907T154222600000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;36.55152
644.847;-54.7161724;-67.9754291;3.049;2.079;-9.669;20240907T154222700000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.25748
644.391;-54.716181;-67.9754255;3.238;2.182;-9.605;20240907T154222800000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.32588
643.933;-54.7161896;-67.9754217;3.406;2.295;-9.66;20240907T154222900000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.78848
643.374;-54.7161983;-67.9754185;3.679;1.981;-9.771;20240907T154223000000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.25684
642.914;-54.7162072;-67.9754168;3.794;1.253;-9.836;20240907T154223100000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.21976
642.602;-54.7162169;-67.975417;3.712;0.193;-10.548;20240907T154223200000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.26168
642.243;-54.7162259;-67.9754174;3.694;-0.18;-10.085;20240907T154223300000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.67048
641.758;-54.7162355;-67.9754181;3.84;-0.418;-10.519;20240907T154223400000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.34088
641.135;-54.7162448;-67.9754192;4.143;-0.806;-10.515;20240907T154223500000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.7898
640.577;-54.7162543;-67.9754194;4.325;-0.286;-10.612;20240907T154223600000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;41.26716
640.107;-54.7162629;-67.9754168;4.367;1.172;-9.961;20240907T154223700000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;39.38112
639.718;-54.7162711;-67.9754125;4.3;2.443;-9.436;20240907T154223800000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.3526
639.343;-54.7162794;-67.9754072;4.225;3.223;-9.267;20240907T154223900000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.457
639.01;-54.7162878;-67.9754001;4.111;4.314;-9.273;20240907T154224000000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;39.68172
638.547;-54.7162961;-67.975394;4.175;3.983;-9.324;20240907T154224100000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;39.474
638.052;-54.7163047;-67.9753873;4.271;4.203;-9.58;20240907T154224200000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.67892
637.553;-54.7163134;-67.9753811;4.359;4.004;-9.666;20240907T154224300000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.80312
636.976;-54.7163213;-67.9753756;4.528;3.57;-9.22;20240907T154224400000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;39.14856
636.487;-54.7163294;-67.9753734;4.582;2.043;-9.163;20240907T154224500000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.6074
636.051;-54.7163375;-67.9753739;4.57;0.414;-9.096;20240907T154224600000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;36.67644
635.558;-54.7163455;-67.9753762;4.623;-0.939;-9.012;20240907T154224700000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;36.6192
635.275;-54.7163531;-67.9753817;4.43;-2.598;-8.435;20240907T154224800000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;35.55144
635.284;-54.7163606;-67.9753903;3.932;-4.373;-7.828;20240907T154224900000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;35.24724
635.31;-54.7163682;-67.9753996;3.466;-5.217;-7.625;20240907T154225000000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;35.52372
635.116;-54.7163748;-67.9754089;3.288;-5.719;-7.151;20240907T154225100000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;35.02476
634.726;-54.7163814;-67.9754179;3.359;-5.817;-7.338;20240907T154225200000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;35.81352
634.214;-54.7163882;-67.9754274;3.568;-6.208;-7.771;20240907T154225300000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.04084
633.679;-54.7163948;-67.9754362;3.776;-5.903;-7.73;20240907T154225400000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.56024
633.106;-54.7164014;-67.975443;4.01;-4.744;-7.709;20240907T154225500000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;35.64072
632.672;-54.7164096;-67.9754463;4.058;-2.487;-8.837;20240907T154225600000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;36.13392
632.307;-54.7164179;-67.9754468;4.01;-0.612;-9.159;20240907T154225700000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;36.06156
631.94;-54.7164265;-67.9754455;3.97;0.679;-9.425;20240907T154225800000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;36.8982
631.646;-54.7164355;-67.9754405;3.84;2.845;-9.78;20240907T154225900000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;39.18672
631.289;-54.7164445;-67.975435;3.805;3.432;-9.993;20240907T154226000000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.42872
630.823;-54.7164536;-67.9754303;3.918;3.033;-10.151;20240907T154226100000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.66452
630.304;-54.7164622;-67.9754255;4.088;3.053;-9.916;20240907T154226200000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.14612
629.695;-54.7164715;-67.9754209;4.364;2.949;-10.469;20240907T154226300000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;42.18948
629.086;-54.71648;-67.9754175;4.604;2.254;-10.006;20240907T154226400000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.47372
628.607;-54.7164889;-67.9754168;4.635;0.768;-9.925;20240907T154226500000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;39.53088
628.161;-54.7164975;-67.9754185;4.616;-0.755;-9.644;20240907T154226600000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.58624
627.859;-54.7165055;-67.9754247;4.394;-3.29;-8.94;20240907T154226700000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.76652
627.525;-54.7165134;-67.9754315;4.248;-4.147;-8.679;20240907T154226800000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.85436
627.195;-54.7165219;-67.9754405;4.124;-5.472;-9.052;20240907T154226900000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.87044
626.897;-54.7165302;-67.9754495;3.967;-5.709;-9.004;20240907T154227000000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.9518
626.518;-54.7165376;-67.9754581;3.939;-5.56;-8.412;20240907T154227100000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.9718
626.021;-54.7165454;-67.9754666;4.085;-5.584;-8.777;20240907T154227200000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.2336
625.469;-54.7165535;-67.9754749;4.287;-5.431;-9.206;20240907T154227300000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;41.45868
624.991;-54.7165618;-67.9754811;4.354;-4.233;-9.373;20240907T154227400000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.20552
624.64;-54.7165704;-67.9754833;4.236;-1.806;-9.425;20240907T154227500000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;37.76328
624.287;-54.7165795;-67.9754834;4.141;-0.253;-9.817;20240907T154227600000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.36736
623.982;-54.7165886;-67.9754819;3.987;0.812;-9.918;20240907T154227700000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;38.59272
623.645;-54.7165981;-67.9754806;3.903;0.871;-10.305;20240907T154227800000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;39.79332
623.255;-54.7166074;-67.9754783;3.901;1.373;-10.328;20240907T154227900000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;40.05072
622.753;-54.7166173;-67.9754762;4.055;1.356;-11.031;20240907T154228000000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;42.59052
622.214;-54.7166275;-67.9754749;4.238;0.864;-11.522;20240907T154228100000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;44.30556
621.793;-54.7166371;-67.9754772;4.224;-1.142;-10.817;20240907T154228200000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;42.0066
621.468;-54.7166472;-67.9754808;4.094;-2.172;-10.974;20240907T154228300000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;42.885
621.118;-54.7166571;-67.9754855;4.015;-2.877;-10.909;20240907T154228400000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;43.11036
620.761;-54.7166671;-67.9754917;3.957;-3.781;-10.913;20240907T154228500000;6;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;6AS2 Athlete2;62024-09-07AS2 Athlete2;43.9506
